url,slug,path,exists_in_sitemap,exists_in_db,exists_in_live_crawl,exists_in_internal_links,db_page_id,live_status_code,canonical,canonical_ok,robots_meta,indexable,title,title_duplicate_group,meta_description,meta_duplicate_group,h1,h1_duplicate_group,h2,word_count_main_content,word_count_body_total,page_type,service_detected,location_detected,intent_detected,internal_links_in_count,internal_links_out_count,orphan_risk,images_count,images_missing_alt,schema_types_detected,cta_detected,contact_link_detected,pricing_or_package_detected,faq_visible,faq_schema_detected,reviews_or_trust_detected,issues,recommendation
"https://www.kassia.ro/animatori-scoala-bucuresti","/animatori-scoala-bucuresti","/animatori-scoala-bucuresti",true,false,true,false,"",200,"https://www.kassia.ro/animatori-scoala-bucuresti/",true,"index, follow",true,"Animatori școală București | Banchete și serbări | Kassia","","Programe interactive și animatori pentru școli, afterschool-uri, banchete și petreceri de final de an în București. Jocuri de echipă și activități captivante.","","Animatori pentru petreceri și serbări școlare în București","","De ce să alegi animatori pentru petrecerile școlare?; Activități incluse în pachetele de animație; Personalizare în funcție de vârstă; Programează un eveniment memorabil pentru clasa ta; Întrebări Frecvente",712,4115,"service","","","",0,69,true,20,0,"",true,true,true,true,false,false,"","KEEP"
"https://www.kassia.ro/decoratiuni-baloane-aniversare-adulti-bucuresti","/decoratiuni-baloane-aniversare-adulti-bucuresti","/decoratiuni-baloane-aniversare-adulti-bucuresti",true,false,true,true,"",200,"https://www.kassia.ro/decoratiuni-baloane-aniversare-adulti-bucuresti/",true,"index, follow",true,"Decorațiuni Baloane Aniversare Adulți București | Kassia Events","","Decorațiuni cu baloane pentru aniversări de adulți în București și Ilfov. Panouri foto, arcade, baloane cu heliu și decoruri elegante pentru petreceri reușite.","","Decorațiuni cu baloane pentru aniversare adulți în București și Ilfov","","Decor elegant pentru aniversări private; Panou foto pentru aniversare adulți; Baloane cu heliu, cifre și buchete aniversare; Arcade și decor pentru intrare, candy bar sau masa de tort; Culori și stiluri pentru petreceri de adulți; Montaj la locație și ofertă personalizată; Întrebări Frecvente",924,4554,"service","","","",5,83,false,27,0,"",true,true,true,true,false,false,"","KEEP"
"https://www.kassia.ro/mini-disco-copii-bucuresti","/mini-disco-copii-bucuresti","/mini-disco-copii-bucuresti",true,false,true,true,"",200,"https://www.kassia.ro/mini-disco-copii-bucuresti/",true,"index, follow",true,"Mini-Disco și Coregrafii Muzicale pentru Copii in Bucuresti","","Organizam programe de Mini-Disco și dansuri coregrafiate la petrecerile de copii din Bucuresti si Ilfov. Muzica, lumini, baloane de sapun si multa energie.","","Mini-Disco și Dansuri Coregrafiate pentru Copii în București și Ilfov","","O Petrecere unde Nimeni nu Stă Jos!; Ce înseamnă un program Mini-Disco adevărat?; Playlist-ul: Coloana Sonoră a Distracției; Jocuri Muzicale: Când dansul devine competiție veselă; Echipamente complementare: Baloane de Săpun și Lumini; Integrarea în programele cu Animatori sau Mascote; Cum planificați momentul Mini-Disco potrivit?; Întrebări Frecvente",1588,5204,"service","","","",5,68,false,20,0,"",true,true,true,true,false,false,"","KEEP"
"https://www.kassia.ro/animatori-tematica-jungla-bucuresti","/animatori-tematica-jungla-bucuresti","/animatori-tematica-jungla-bucuresti",true,false,true,false,"",200,"https://www.kassia.ro/animatori-tematica-jungla-bucuresti/",true,"index, follow",true,"Animatori tematică junglă București | Petreceri copii | Kassia","","Animatori pentru petreceri copii cu tematică de junglă în București și Ilfov, cu jocuri de explorare, activități creative, personaje și atmosferă de aventură.","","Animatori cu tematică junglă pentru copii în București","","De ce să alegi animatori cu tematică de junglă pentru petrecerea celor mici?; Activități incluse în pachetele de animație; Personalizare în funcție de vârstă; Rezervă animatori cu tematică de junglă pentru evenimentul tău în București; Întrebări Frecvente",721,4132,"service","","","",0,69,true,20,0,"",true,true,true,true,false,false,"","KEEP"
"https://www.kassia.ro/animatori-printese-bucuresti","/animatori-printese-bucuresti","/animatori-printese-bucuresti",true,false,true,false,"",200,"https://www.kassia.ro/animatori-printese-bucuresti/",true,"index, follow",true,"Animatori Petreceri Copii animatori printese bucuresti | Kassia","","Cauți animatori pentru petreceri copii în animatori printese bucuresti? Descoperă pachetele noastre cu personaje, jocuri interactive, pictură pe față și modelaj baloane.","","Animatori Petreceri Copii animatori printese bucuresti","","De ce să alegi animatori pentru animatori printese bucuresti?; Activități incluse în pachetele de animație; Personalizare în funcție de vârstă; Rezervă acum pentru petrecerea ta în animatori printese bucuresti; Întrebări Frecvente",720,4138,"service","","","",0,69,true,20,0,"",true,true,true,true,false,false,"","KEEP"
"https://www.kassia.ro/animatori-clovni-bucuresti","/animatori-clovni-bucuresti","/animatori-clovni-bucuresti",true,false,true,false,"",200,"https://www.kassia.ro/animatori-clovni-bucuresti/",true,"index, follow",true,"Animatori clovni București | Petreceri copii | Kassia","","Animatori clovni pentru petreceri copii în București și Ilfov, cu jocuri interactive, personaje, pictură pe față și modelaj de baloane.","","Animatori clovni pentru petreceri copii în București","","De ce să inviți un clovn animator la petrecerea copilului?; Activități incluse în pachetele de animație; Personalizare în funcție de vârstă; Rezervă animatori clovni pentru evenimentul tău în București; Întrebări Frecvente",715,4118,"service","","","",0,69,true,20,0,"",true,true,true,true,false,false,"","KEEP"
"https://www.kassia.ro/animatori-tematica-unicorn-bucuresti","/animatori-tematica-unicorn-bucuresti","/animatori-tematica-unicorn-bucuresti",true,false,true,false,"",200,"https://www.kassia.ro/animatori-tematica-unicorn-bucuresti/",true,"index, follow",true,"Animatori tematică unicorn București | Petreceri copii | Kassia","","Animatori pentru petreceri copii cu tematică unicorn în București și Ilfov, cu personaje, jocuri interactive, pictură pe față și modelaj de baloane.","","Animatori cu tematică unicorn pentru copii în București","","De ce să alegi animatori cu tematică unicorn pentru petrecerea copilului?; Activități incluse în pachetele de animație; Personalizare în funcție de vârstă; Rezervă animatori cu tematică unicorn pentru evenimentul tău în București; Întrebări Frecvente",719,4129,"service","","","",0,69,true,20,0,"",true,true,true,true,false,false,"","KEEP"
"https://www.kassia.ro/animatori-supereroi-bucuresti","/animatori-supereroi-bucuresti","/animatori-supereroi-bucuresti",true,false,true,false,"",200,"https://www.kassia.ro/animatori-supereroi-bucuresti/",true,"index, follow",true,"Animatori Petreceri Copii animatori supereroi bucuresti | Kassia","","Cauți animatori pentru petreceri copii în animatori supereroi bucuresti? Descoperă pachetele noastre cu personaje, jocuri interactive, pictură pe față și modelaj baloane.","","Animatori Petreceri Copii animatori supereroi bucuresti","","De ce să alegi animatori pentru animatori supereroi bucuresti?; Activități incluse în pachetele de animație; Personalizare în funcție de vârstă; Rezervă acum pentru petrecerea ta în animatori supereroi bucuresti; Întrebări Frecvente",720,4138,"service","","","",0,69,true,20,0,"",true,true,true,true,false,false,"","KEEP"
"https://www.kassia.ro/animatori-tematica-safari-bucuresti","/animatori-tematica-safari-bucuresti","/animatori-tematica-safari-bucuresti",true,false,true,false,"",200,"https://www.kassia.ro/animatori-tematica-safari-bucuresti/",true,"index, follow",true,"Animatori Petreceri Copii animatori tematica safari bucuresti | Kassia","","Cauți animatori pentru petreceri copii în animatori tematica safari bucuresti? Descoperă pachetele noastre cu personaje, jocuri interactive, pictură pe față și modelaj baloane.","","Animatori Petreceri Copii animatori tematica safari bucuresti","","De ce să alegi animatori pentru animatori tematica safari bucuresti?; Activități incluse în pachetele de animație; Personalizare în funcție de vârstă; Rezervă acum pentru petrecerea ta în animatori tematica safari bucuresti; Întrebări Frecvente",725,4152,"service","","","",0,69,true,20,0,"",true,true,true,true,false,false,"","KEEP"
"https://www.kassia.ro/animatori-tematica-aventura-bucuresti","/animatori-tematica-aventura-bucuresti","/animatori-tematica-aventura-bucuresti",true,false,true,false,"",200,"https://www.kassia.ro/animatori-tematica-aventura-bucuresti/",true,"index, follow",true,"Animatori Petreceri Copii animatori tematica aventura bucuresti | Kassia","","Cauți animatori pentru petreceri copii în animatori tematica aventura bucuresti? Descoperă pachetele noastre cu personaje, jocuri interactive, pictură pe față și modelaj baloane.","","Animatori Petreceri Copii animatori tematica aventura bucuresti","","De ce să alegi animatori pentru animatori tematica aventura bucuresti?; Activități incluse în pachetele de animație; Personalizare în funcție de vârstă; Rezervă acum pentru petrecerea ta în animatori tematica aventura bucuresti; Întrebări Frecvente",725,4152,"service","","","",0,69,true,20,0,"",true,true,true,true,false,false,"","KEEP"
"https://www.kassia.ro/animatori-tematica-disco-bucuresti","/animatori-tematica-disco-bucuresti","/animatori-tematica-disco-bucuresti",true,false,true,false,"",200,"https://www.kassia.ro/animatori-tematica-disco-bucuresti/",true,"index, follow",true,"Animatori Petreceri Copii animatori tematica disco bucuresti | Kassia","","Cauți animatori pentru petreceri copii în animatori tematica disco bucuresti? Descoperă pachetele noastre cu personaje, jocuri interactive, pictură pe față și modelaj baloane.","","Animatori Petreceri Copii animatori tematica disco bucuresti","","De ce să alegi animatori pentru animatori tematica disco bucuresti?; Activități incluse în pachetele de animație; Personalizare în funcție de vârstă; Rezervă acum pentru petrecerea ta în animatori tematica disco bucuresti; Întrebări Frecvente",725,4152,"service","","","",0,69,true,20,0,"",true,true,true,true,false,false,"","KEEP"
"https://www.kassia.ro/animatori-copii-la-restaurant-bucuresti","/animatori-copii-la-restaurant-bucuresti","/animatori-copii-la-restaurant-bucuresti",true,false,true,false,"",200,"https://www.kassia.ro/animatori-copii-la-restaurant-bucuresti/",true,"index, follow",true,"Animatori copii la restaurant București | Petreceri | Kassia","","Animatori pentru petreceri copii organizate la restaurant în București și Ilfov, cu jocuri interactive, activități compacte și program adaptat spațiului disponibil.","","Animatori pentru copii la restaurant în București","","Cum ținem copiii implicați la o petrecere în restaurant; Activități potrivite pentru spații de interior; Ce facem dacă restaurantul nu are loc de joacă separat; Rezervă animatori pentru petrecerea la restaurant în București; Întrebări Frecvente",770,4297,"service","","","",0,69,true,24,0,"",true,true,true,true,false,false,"","KEEP"
"https://www.kassia.ro/animatori-tematica-dinozauri-bucuresti","/animatori-tematica-dinozauri-bucuresti","/animatori-tematica-dinozauri-bucuresti",true,false,true,false,"",200,"https://www.kassia.ro/animatori-tematica-dinozauri-bucuresti/",true,"index, follow",true,"Animatori tematică dinozauri București | Petreceri copii | Kassia","","Animatori pentru petreceri copii cu tematică dinozauri în București și Ilfov, cu jocuri interactive, personaje, activități creative și atmosferă de aventură.","","Animatori cu tematică dinozauri pentru copii în București","","De ce să alegi animatori cu tematică dinozauri pentru petrecerea copilului?; Activități incluse în pachetele de animație; Personalizare în funcție de vârstă; Rezervă animatori cu tematică dinozauri pentru evenimentul tău în București; Întrebări Frecvente",718,4127,"service","","","",0,69,true,20,0,"",true,true,true,true,false,false,"","KEEP"
"https://www.kassia.ro/animatori-tematica-basm-bucuresti","/animatori-tematica-basm-bucuresti","/animatori-tematica-basm-bucuresti",true,false,true,false,"",200,"https://www.kassia.ro/animatori-tematica-basm-bucuresti/",true,"index, follow",true,"Animatori Petreceri Copii animatori tematica basm bucuresti | Kassia","","Cauți animatori pentru petreceri copii în animatori tematica basm bucuresti? Descoperă pachetele noastre cu personaje, jocuri interactive, pictură pe față și modelaj baloane.","","Animatori Petreceri Copii animatori tematica basm bucuresti","","De ce să alegi animatori pentru animatori tematica basm bucuresti?; Activități incluse în pachetele de animație; Personalizare în funcție de vârstă; Rezervă acum pentru petrecerea ta în animatori tematica basm bucuresti; Întrebări Frecvente",725,4152,"service","","","",0,69,true,20,0,"",true,true,true,true,false,false,"","KEEP"
"https://www.kassia.ro/animatori-tematica-spatiu-bucuresti","/animatori-tematica-spatiu-bucuresti","/animatori-tematica-spatiu-bucuresti",true,false,true,false,"",200,"https://www.kassia.ro/animatori-tematica-spatiu-bucuresti/",true,"index, follow",true,"Animatori tematică spațiu București | Petreceri copii | Kassia","","Animatori pentru petreceri copii cu tematică de spațiu în București și Ilfov, cu personaje, jocuri tematice, activități creative și modelaj de baloane.","","Animatori cu tematică spațiu pentru copii în București","","De ce să alegi animatori cu tematică de spațiu pentru petrecerea copilului?; Activități incluse în pachetele de animație; Personalizare în funcție de vârstă; Rezervă animatori cu tematică de spațiu pentru evenimentul tău în București; Întrebări Frecvente",718,4127,"service","","","",0,69,true,20,0,"",true,true,true,true,false,false,"","KEEP"
"https://www.kassia.ro/animatori-tematica-povesti-bucuresti","/animatori-tematica-povesti-bucuresti","/animatori-tematica-povesti-bucuresti",true,false,true,false,"",200,"https://www.kassia.ro/animatori-tematica-povesti-bucuresti/",true,"index, follow",true,"Animatori Petreceri Copii animatori tematica povesti bucuresti | Kassia","","Cauți animatori pentru petreceri copii în animatori tematica povesti bucuresti? Descoperă pachetele noastre cu personaje, jocuri interactive, pictură pe față și modelaj baloane.","","Animatori Petreceri Copii animatori tematica povesti bucuresti","","De ce să alegi animatori pentru animatori tematica povesti bucuresti?; Activități incluse în pachetele de animație; Personalizare în funcție de vârstă; Rezervă acum pentru petrecerea ta în animatori tematica povesti bucuresti; Întrebări Frecvente",725,4152,"service","","","",0,69,true,20,0,"",true,true,true,true,false,false,"","KEEP"
"https://www.kassia.ro/animatori-tematica-circ-bucuresti","/animatori-tematica-circ-bucuresti","/animatori-tematica-circ-bucuresti",true,false,true,false,"",200,"https://www.kassia.ro/animatori-tematica-circ-bucuresti/",true,"index, follow",true,"Animatori Petreceri Copii animatori tematica circ bucuresti | Kassia","","Cauți animatori pentru petreceri copii în animatori tematica circ bucuresti? Descoperă pachetele noastre cu personaje, jocuri interactive, pictură pe față și modelaj baloane.","","Animatori Petreceri Copii animatori tematica circ bucuresti","","De ce să alegi animatori pentru animatori tematica circ bucuresti?; Activități incluse în pachetele de animație; Personalizare în funcție de vârstă; Rezervă acum pentru petrecerea ta în animatori tematica circ bucuresti; Întrebări Frecvente",727,4156,"service","","","",0,69,true,20,0,"",true,true,true,true,false,false,"","KEEP"
"https://www.kassia.ro/animatori-tematica-curcubeu-bucuresti","/animatori-tematica-curcubeu-bucuresti","/animatori-tematica-curcubeu-bucuresti",true,false,true,false,"",200,"https://www.kassia.ro/animatori-tematica-curcubeu-bucuresti/",true,"index, follow",true,"Animatori Petreceri Copii animatori tematica curcubeu bucuresti | Kassia","","Cauți animatori pentru petreceri copii în animatori tematica curcubeu bucuresti? Descoperă pachetele noastre cu personaje, jocuri interactive, pictură pe față și modelaj baloane.","","Animatori Petreceri Copii animatori tematica curcubeu bucuresti","","De ce să alegi animatori pentru animatori tematica curcubeu bucuresti?; Activități incluse în pachetele de animație; Personalizare în funcție de vârstă; Rezervă acum pentru petrecerea ta în animatori tematica curcubeu bucuresti; Întrebări Frecvente",725,4152,"service","","","",0,69,true,20,0,"",true,true,true,true,false,false,"","KEEP"
"https://www.kassia.ro/animatori-tematica-fotbal-bucuresti","/animatori-tematica-fotbal-bucuresti","/animatori-tematica-fotbal-bucuresti",true,false,true,false,"",200,"https://www.kassia.ro/animatori-tematica-fotbal-bucuresti/",true,"index, follow",true,"Animatori Petreceri Copii animatori tematica fotbal bucuresti | Kassia","","Cauți animatori pentru petreceri copii în animatori tematica fotbal bucuresti? Descoperă pachetele noastre cu personaje, jocuri interactive, pictură pe față și modelaj baloane.","","Animatori Petreceri Copii animatori tematica fotbal bucuresti","","De ce să alegi animatori pentru animatori tematica fotbal bucuresti?; Activități incluse în pachetele de animație; Personalizare în funcție de vârstă; Rezervă acum pentru petrecerea ta în animatori tematica fotbal bucuresti; Întrebări Frecvente",725,4152,"service","","","",0,69,true,20,0,"",true,true,true,true,false,false,"","KEEP"
"https://www.kassia.ro/animatori-tematica-animale-bucuresti","/animatori-tematica-animale-bucuresti","/animatori-tematica-animale-bucuresti",true,false,true,false,"",200,"https://www.kassia.ro/animatori-tematica-animale-bucuresti/",true,"index, follow",true,"Animatori Petreceri Copii animatori tematica animale bucuresti | Kassia","","Cauți animatori pentru petreceri copii în animatori tematica animale bucuresti? Descoperă pachetele noastre cu personaje, jocuri interactive, pictură pe față și modelaj baloane.","","Animatori Petreceri Copii animatori tematica animale bucuresti","","De ce să alegi animatori pentru animatori tematica animale bucuresti?; Activități incluse în pachetele de animație; Personalizare în funcție de vârstă; Rezervă acum pentru petrecerea ta în animatori tematica animale bucuresti; Întrebări Frecvente",725,4152,"service","","","",0,69,true,20,0,"",true,true,true,true,false,false,"","KEEP"
"https://www.kassia.ro/animatori-tematica-petrecere-fete-bucuresti","/animatori-tematica-petrecere-fete-bucuresti","/animatori-tematica-petrecere-fete-bucuresti",true,false,true,false,"",200,"https://www.kassia.ro/animatori-tematica-petrecere-fete-bucuresti/",true,"index, follow",true,"Animatori Petreceri Copii animatori tematica petrecere fete bucuresti | Kassia","","Cauți animatori pentru petreceri copii în animatori tematica petrecere fete bucuresti? Descoperă pachetele noastre cu personaje, jocuri interactive, pictură pe față și modelaj baloane.","","Animatori Petreceri Copii animatori tematica petrecere fete bucuresti","","De ce să alegi animatori pentru animatori tematica petrecere fete bucuresti?; Activități incluse în pachetele de animație; Personalizare în funcție de vârstă; Rezervă acum pentru petrecerea ta în animatori tematica petrecere fete bucuresti; Întrebări Frecvente",730,4166,"service","","","",0,69,true,20,0,"",true,true,true,true,false,false,"","KEEP"
"https://www.kassia.ro/animatori-tematica-petrecere-baieti-bucuresti","/animatori-tematica-petrecere-baieti-bucuresti","/animatori-tematica-petrecere-baieti-bucuresti",true,false,true,false,"",200,"https://www.kassia.ro/animatori-tematica-petrecere-baieti-bucuresti/",true,"index, follow",true,"Animatori Petreceri Copii animatori tematica petrecere baieti bucuresti | Kassia","","Cauți animatori pentru petreceri copii în animatori tematica petrecere baieti bucuresti? Descoperă pachetele noastre cu personaje, jocuri interactive, pictură pe față și modelaj baloane.","","Animatori Petreceri Copii animatori tematica petrecere baieti bucuresti","","De ce să alegi animatori pentru animatori tematica petrecere baieti bucuresti?; Activități incluse în pachetele de animație; Personalizare în funcție de vârstă; Rezervă acum pentru petrecerea ta în animatori tematica petrecere baieti bucuresti; Întrebări Frecvente",730,4166,"service","","","",0,69,true,20,0,"",true,true,true,true,false,false,"","KEEP"
"https://www.kassia.ro/animatori-tematica-cavaleri-bucuresti","/animatori-tematica-cavaleri-bucuresti","/animatori-tematica-cavaleri-bucuresti",true,false,true,false,"",200,"https://www.kassia.ro/animatori-tematica-cavaleri-bucuresti/",true,"index, follow",true,"Animatori Petreceri Copii animatori tematica cavaleri bucuresti | Kassia","","Cauți animatori pentru petreceri copii în animatori tematica cavaleri bucuresti? Descoperă pachetele noastre cu personaje, jocuri interactive, pictură pe față și modelaj baloane.","","Animatori Petreceri Copii animatori tematica cavaleri bucuresti","","De ce să alegi animatori pentru animatori tematica cavaleri bucuresti?; Activități incluse în pachetele de animație; Personalizare în funcție de vârstă; Rezervă acum pentru petrecerea ta în animatori tematica cavaleri bucuresti; Întrebări Frecvente",725,4152,"service","","","",0,69,true,20,0,"",true,true,true,true,false,false,"","KEEP"
"https://www.kassia.ro/animatori-tematica-detectivi-bucuresti","/animatori-tematica-detectivi-bucuresti","/animatori-tematica-detectivi-bucuresti",true,false,true,false,"",200,"https://www.kassia.ro/animatori-tematica-detectivi-bucuresti/",true,"index, follow",true,"Animatori Petreceri Copii animatori tematica detectivi bucuresti | Kassia","","Cauți animatori pentru petreceri copii în animatori tematica detectivi bucuresti? Descoperă pachetele noastre cu personaje, jocuri interactive, pictură pe față și modelaj baloane.","","Animatori Petreceri Copii animatori tematica detectivi bucuresti","","De ce să alegi animatori pentru animatori tematica detectivi bucuresti?; Activități incluse în pachetele de animație; Personalizare în funcție de vârstă; Rezervă acum pentru petrecerea ta în animatori tematica detectivi bucuresti; Întrebări Frecvente",725,4152,"service","","","",0,69,true,20,0,"",true,true,true,true,false,false,"","KEEP"
"https://www.kassia.ro/animatori-petreceri-copii-sector-6","/animatori-petreceri-copii-sector-6","/animatori-petreceri-copii-sector-6",true,false,true,true,"",200,"https://www.kassia.ro/animatori-petreceri-copii-sector-6/",true,"index, follow",true,"Animatori pentru petreceri de copii în Sector 6 | Kassia","","Activități pentru petreceri de copii în Sector 6, adaptate pentru Drumul Taberei, Militari, Ghencea, Crângași, Giulești, Regie și Grozăvești.","","Animatori pentru petreceri de copii în Sector 6","","Ce rol are animatorul la o petrecere în Sector 6; Programe cu animatori potrivite pentru petrecerea ta; Activități care se pot integra în program; Cum adaptăm programul pentru zonele din Sector 6; Animatori la domiciliu, la restaurant, grădiniță sau spațiu de joacă în Sector 6; Pentru ce evenimente din Sector 6 se pot pregăti activitățile; De ce să alegi Kassia pentru o petrecere în Sector 6; Pregătește petrecerea copilului în Sector 6; Detalii pentru programul de animație; Întrebări Frecvente",1168,5684,"service","","","",5,77,false,27,0,"",true,true,true,true,false,false,"","KEEP"
"https://www.kassia.ro/animatori-petreceri-copii-sector-3","/animatori-petreceri-copii-sector-3","/animatori-petreceri-copii-sector-3",true,false,true,true,"",200,"https://www.kassia.ro/animatori-petreceri-copii-sector-3/",true,"index, follow",true,"Animatori pentru petreceri de copii în Sector 3 | Kassia","","Cauți animatori pentru copii în Sectorul 3? Oferim programe interactive cu personaje îndrăgite, jocuri distractive, pictură pe față și modelaj de baloane adaptate evenimentului.","","Animatori pentru petreceri de copii în Sector 3","","Ce face un animator la petrecerea copilului; Programe cu animatori potrivite pentru petrecerea ta; Activități care pot fi incluse în program; Cum adaptăm programul pentru petrecerile din Sector 3; Animatori la domiciliu, la restaurant, grădiniță sau spațiu de joacă în Sector 3; Pentru ce tipuri de petreceri este potrivit; De ce să alegi Kassia pentru petrecerea copilului; Planifică petrecerea copilului în Sector 3; Detalii pentru programul de animație; Întrebări Frecvente",1104,5596,"service","","","",5,79,false,27,0,"",true,true,true,true,false,false,"","KEEP"
"https://www.kassia.ro/animatori-petreceri-copii-sector-2","/animatori-petreceri-copii-sector-2","/animatori-petreceri-copii-sector-2",true,false,true,true,"",200,"https://www.kassia.ro/animatori-petreceri-copii-sector-2/",true,"index, follow",true,"Animatori pentru petreceri de copii în Sector 2 | Kassia","","Cauți animatori pentru copii în Sectorul 2? Oferim programe interactive cu personaje îndrăgite, jocuri distractive, pictură pe față și modelaj de baloane adaptate evenimentului.","","Animatori pentru petreceri de copii în Sector 2","","Ce face un animator la petrecerea copilului; Programe cu animatori potrivite pentru petrecerea ta; Cum adaptăm programul pentru locațiile din Sectorul 2; Activități care pot fi incluse în program; Cum adaptăm programul pentru petrecerile din Sector 2; Animatori la domiciliu, la restaurant, grădiniță sau spațiu de joacă în Sector 2; Pentru ce tipuri de petreceri este potrivit; De ce să alegi Kassia pentru petrecerea copilului; Planifică petrecerea copilului în Sector 2; Detalii pentru programul de animație; Întrebări Frecvente",1181,5692,"service","","","",5,79,false,27,0,"",true,true,true,true,false,false,"","KEEP"
"https://www.kassia.ro/animatori-petreceri-copii-sector-4","/animatori-petreceri-copii-sector-4","/animatori-petreceri-copii-sector-4",true,false,true,true,"",200,"https://www.kassia.ro/animatori-petreceri-copii-sector-4/",true,"index, follow",true,"Animatori pentru petreceri de copii în Sector 4 | Kassia","","Cauți animatori pentru copii în Sectorul 4? Oferim programe interactive cu personaje îndrăgite, jocuri distractive, pictură pe față și modelaj de baloane.","","Animatori pentru petreceri de copii în Sector 4","","Ce face un animator la petrecerea copilului; Programe cu animatori potrivite pentru petrecerea ta; Activități care pot fi incluse în program; Cum adaptăm programul pentru petrecerile din Sector 4; Animatori la domiciliu, la restaurant, grădiniță sau spațiu de joacă în Sector 4; Pentru ce tipuri de petreceri este potrivit; De ce să alegi Kassia pentru petrecerea copilului; Planifică petrecerea copilului în Sector 4; Detalii pentru programul de animație; Întrebări Frecvente",1099,5586,"service","","","",5,79,false,27,0,"",true,true,true,true,false,false,"","KEEP"
"https://www.kassia.ro/animatori-petreceri-copii-herastrau","/animatori-petreceri-copii-herastrau","/animatori-petreceri-copii-herastrau",true,false,true,false,"",200,"https://www.kassia.ro/animatori-petreceri-copii-herastrau/",true,"index, follow",true,"Animatori pentru petreceri de copii în Herăstrău | Kassia","","Animatori pentru petreceri de copii în Herăstrău, cu jocuri interactive, mascote, pictură pe față, modelaj de baloane, mini-disco și activități adaptate vârstei copiilor.","","Animatori pentru petreceri de copii în Herăstrău","","Ce face un animator la petrecerea copilului; Activități care pot fi incluse în program; Cum adaptăm programul pentru petrecerile din Herăstrău; Petreceri în aer liber în Parcul Herăstrău sau la spații de evenimente; Pentru ce tipuri de petreceri este potrivit; De ce să alegi Kassia pentru evenimentul tău; Planifică petrecerea copilului în Herăstrău; Întrebări Frecvente",949,4581,"service","","","",0,72,true,27,0,"",true,true,true,true,false,false,"","KEEP"
"https://www.kassia.ro/baloane-heliu-majorat-bucuresti","/baloane-heliu-majorat-bucuresti","/baloane-heliu-majorat-bucuresti",true,false,true,true,"",200,"https://www.kassia.ro/baloane-heliu-majorat-bucuresti/",true,"index, follow",true,"Baloane cu Heliu Majorat București și Ilfov | Kassia Events","","Baloane cu heliu pentru majorat în București și Ilfov. Cifre 18, buchete festive, baloane folie și aranjamente personalizate pentru petreceri.","","Baloane cu heliu pentru majorat în București și Ilfov","","Cifre 18 cu heliu pentru majorat; Buchete de baloane cu heliu pentru Sweet 18; Baloane folie, litere și accente metalizate; Baloane cu heliu lângă panou foto sau arcadă; Culori și stiluri pentru baloane cu heliu la majorat; Comandă baloane cu heliu pentru majorat; Întrebări Frecvente",896,4471,"service","","","",5,83,false,27,0,"",true,true,true,true,false,false,"","KEEP"
"https://www.kassia.ro/animatori-petreceri-copii","/animatori-petreceri-copii","/animatori-petreceri-copii",true,false,true,true,"",200,"https://www.kassia.ro/animatori-petreceri-copii/",true,"index, follow",true,"Animatori pentru petreceri de copii în București și Ilfov","","Personaje de poveste, ateliere creative, modelaj de baloane, mini-disco și jocuri interactive. Adaugă magie la petreceri de copii în București și Ilfov.","","Animatori pentru petreceri de copii în București și Ilfov","","Animatori la domiciliu, la curte, restaurant sau grădiniță în București și Ilfov; Programe cu animatori potrivite pentru petrecerea ta; Ce evităm când organizăm activități cu grupuri de copii; Cum decurge programul cu animatori pas cu pas; Un personaj animator sau două personaje animatoare?; Activități tematice și divertisment interactiv; Personaje animatoare și teme potrivite pentru copii; Cum alegi corect programul cu animatori; Zone acoperite în București și Ilfov; Planifică activitățile pentru petrecerea copilului; Întrebări Frecvente",1292,5923,"service","","","",5,83,false,26,0,"",true,true,true,true,false,false,"","KEEP"
"https://www.kassia.ro/animatori-petreceri-copii-sector-5","/animatori-petreceri-copii-sector-5","/animatori-petreceri-copii-sector-5",true,false,true,true,"",200,"https://www.kassia.ro/animatori-petreceri-copii-sector-5/",true,"index, follow",true,"Animatori pentru petreceri de copii în Sector 5 | Kassia","","Cauți animatori pentru copii în Sectorul 5? Oferim programe interactive cu personaje îndrăgite, jocuri distractive, pictură pe față și modelaj de baloane.","","Animatori pentru petreceri de copii în Sector 5","","Ce face un animator la petrecerea copilului; Programe cu animatori potrivite pentru petrecerea ta; Activități care pot fi incluse în program; Cum adaptăm programul pentru petrecerile din Sector 5; Animatori la domiciliu, la restaurant, grădiniță sau spațiu de joacă în Sector 5; Pentru ce tipuri de petreceri este potrivit; De ce să alegi Kassia pentru petrecerea copilului; Planifică petrecerea copilului în Sector 5; Detalii pentru programul de animație; Întrebări Frecvente",1104,5588,"service","","","",5,79,false,27,0,"",true,true,true,true,false,false,"","KEEP"
